"sightDate","year","time","quad","fishArea","lat","long","count","comments","channel","source","month","season","whale_identifier","sounders"
"2019-05-05",2019,"13:00",384,"8",48.02,-122.31,1,"531, 383, 22, unknown","orca network","public",5,"spring","531","y"
"2019-05-05",2019,"13:00",384,"8",48.02,-122.31,1,"531, 383, 22, unknown","orca network","public",5,"spring","383","y"
"2019-05-05",2019,"13:00",384,"8",48.02,-122.31,1,"531, 383, 22, unknown","orca network","public",5,"spring","22","y"
"2019-05-05",2019,"13:00",384,"8",48.02,-122.31,2,"531, 383, 22, unknown","orca network","public",5,"spring","unknown","u"
"2019-05-11",2019,"0:00",386,"8",47.96,-122.29,1,"531, 44, 383, 723","orca network","reliable",5,"spring","531","y"
"2019-05-11",2019,"0:00",386,"8",47.96,-122.29,1,"531, 44, 383, 723","orca network","reliable",5,"spring","44","y"
"2019-05-11",2019,"0:00",386,"8",47.96,-122.29,1,"531, 44, 383, 723","orca network","reliable",5,"spring","383","y"
"2019-05-11",2019,"0:00",386,"8",47.96,-122.29,1,"531, 44, 383, 723","orca network","reliable",5,"spring","723","y"
"2016-03-30",2016,"0:00",385,"8",48.01,-122.22,1,"531, unknown","orca network","public",3,"spring","531","y"
"2016-03-30",2016,"0:00",385,"8",48.01,-122.22,1,"531, unknown","orca network","public",3,"spring","unknown","u"
"2020-03-21",2020,"13:30",384,"8",48.02,-122.31,1,"531, unknown","orca network","reliable",3,"spring","531","y"
"2020-03-21",2020,"13:30",384,"8",48.02,-122.31,1,"531, unknown","orca network","reliable",3,"spring","unknown","u"
"2019-04-05",2019,"11:30",381,"8",48.1,-122.44,1,"531, unknown","orca network","reliable",4,"spring","531","y"
"2019-04-05",2019,"11:30",381,"8",48.1,-122.44,1,"531, unknown","orca network","reliable",4,"spring","unknown","u"
"2020-03-19",2020,"14:20",384,"8",48.02,-122.31,1,"531, unknown","orca network","reliable",3,"spring","531","y"
"2020-03-19",2020,"14:20",384,"8",48.02,-122.31,2,"531, unknown","orca network","reliable",3,"spring","unknown","u"
"2020-03-03",2020,"12:17",372,"8",48.27,-122.56,1,"56","orca network","public",3,"spring","56","y"
"2019-04-05",2019,"17:30",374,"8",48.23,-122.57,1,"56","orca network","reliable",4,"spring","56","y"
"2019-04-05",2019,"15:45",373,"8",48.23,-122.67,1,"56","orca network","reliable",4,"spring","56","y"
"2016-03-05",2016,"11:36",398,"9",47.89,-122.36,1,"56","orca network","reliable",3,"spring","56","y"
"2017-03-22",2017,"11:10",377,"8",48.17,-122.4,1,"56,  53","other","ww",3,"spring","56","y"
"2017-03-22",2017,"11:10",377,"8",48.17,-122.4,1,"56,  53","other","ww",3,"spring","53","y"
"2019-04-05",2019,"14:10",373,"8",48.23,-122.67,1,"56,  2249","orca network","reliable",4,"spring","56","y"
"2019-04-05",2019,"14:10",373,"8",48.23,-122.67,1,"56,  2249","orca network","reliable",4,"spring","2249","y"
"2017-03-19",2017,"11:58",375,"8",48.18,-122.55,1,"56,  53","orca network","public",3,"spring","56","y"
"2017-03-19",2017,"11:58",375,"8",48.18,-122.55,1,"56,  53","orca network","public",3,"spring","53","y"
"2017-03-19",2017,"16:07",398,"9",47.89,-122.36,1,"56,  53","orca network","public",3,"spring","56","y"
"2017-03-19",2017,"16:07",398,"9",47.89,-122.36,1,"56,  53","orca network","public",3,"spring","53","y"
"2017-03-19",2017,"15:00",398,"9",47.89,-122.36,1,"56,  53","orca network","public",3,"spring","56","y"
"2017-03-19",2017,"15:00",398,"9",47.89,-122.36,1,"56,  53","orca network","public",3,"spring","53","y"
"2017-03-19",2017,"15:00",398,"9",47.89,-122.36,1,"56,  53","orca network","public",3,"spring","56","y"
"2017-03-19",2017,"15:00",398,"9",47.89,-122.36,1,"56,  53","orca network","public",3,"spring","53","y"
"2019-04-20",2019,"0:00",372,"8",48.27,-122.56,1,"56, 2249, 723, 185","orca network","reliable",4,"spring","56","y"
"2019-04-20",2019,"0:00",372,"8",48.27,-122.56,1,"56, 2249, 723, 185","orca network","reliable",4,"spring","2249","y"
"2019-04-20",2019,"0:00",372,"8",48.27,-122.56,1,"56, 2249, 723, 185","orca network","reliable",4,"spring","723","y"
"2019-04-20",2019,"0:00",372,"8",48.27,-122.56,1,"56, 2249, 723, 185","orca network","reliable",4,"spring","185","y"
"2020-03-04",2020,"14:48",372,"8",48.27,-122.56,1,"56, 44","orca network","reliable",3,"spring","56","y"
"2020-03-04",2020,"14:48",372,"8",48.27,-122.56,1,"56, 44","orca network","reliable",3,"spring","44","y"
"2016-04-03",2016,"0:00",383,"8",48.06,-122.4,1,"56, 383, 723","orca network","public",4,"spring","56","y"
"2016-04-03",2016,"0:00",383,"8",48.06,-122.4,1,"56, 383, 723","orca network","public",4,"spring","383","y"
"2016-04-03",2016,"0:00",383,"8",48.06,-122.4,1,"56, 383, 723","orca network","public",4,"spring","723","y"
"2016-04-03",2016,"13:15",381,"8",48.1,-122.44,1,"56, unknown","orca network","reliable",4,"spring","56","y"
"2016-04-03",2016,"13:15",381,"8",48.1,-122.44,3,"56, unknown","orca network","reliable",4,"spring","unknown","u"
"2019-05-07",2019,"0:00",385,"8",48.01,-122.22,1,"723","orca network","reliable",5,"spring","723","y"
"2018-05-19",2018,"9:46",381,"8",48.1,-122.44,1,"723","other","ww",5,"spring","723","y"
"2018-04-22",2018,"10:30",386,"8",47.96,-122.29,1,"723","other","ww",4,"spring","723","y"
"2018-03-07",2018,"7:20",372,"8",48.27,-122.56,1,"723","orca network","reliable",3,"spring","723","y"
"2016-07-01",2016,"9:49",247,"6",48.32,-122.71,1,"723","orca network","reliable",7,"summer","723","y"
"2016-07-01",2016,"19:00",392,"9",48.01,-122.63,1,"723","other","ww",7,"summer","723","y"
"2016-07-01",2016,"9:30",384,"8",48.02,-122.31,1,"723","other","ww",7,"summer","723","y"
"2016-04-01",2016,"0:00",384,"8",48.02,-122.31,1,"723","orca network","reliable",4,"spring","723","y"
"2016-04-01",2016,"0:00",384,"8",48.02,-122.31,1,"723","orca network","reliable",4,"spring","723","y"
"2016-03-23",2016,"11:00",384,"8",48.02,-122.31,1,"723","orca network","public",3,"spring","723","y"
"2016-03-19",2016,"0:00",384,"8",48.02,-122.31,1,"723","orca network","reliable",3,"spring","723","y"
"2016-02-27",2016,"12:38",398,"9",47.89,-122.36,1,"723","orca network","reliable",2,"winter","723","y"
"2016-02-26",2016,"13:00",384,"8",48.02,-122.31,1,"723","orca network","reliable",2,"winter","723","y"
"2016-02-26",2016,"13:00",383,"8",48.06,-122.4,1,"723","orca network","reliable",2,"winter","723","y"
"2016-02-17",2016,"13:16",398,"9",47.89,-122.36,1,"723","orca network","reliable",2,"winter","723","y"
"2015-03-07",2015,"0:00",398,"9",47.89,-122.36,1,"723","orca network","reliable",3,"spring","723","y"
"2015-03-07",2015,"0:00",398,"9",47.89,-122.36,1,"723","orca network","reliable",3,"spring","723","y"
"2018-05-02",2018,"0:00",386,"8",47.96,-122.29,1,"723","orca network","reliable",5,"spring","723","y"
"2019-04-30",2019,"10:02",398,"9",47.89,-122.36,1,"723,  53","orca network","reliable",4,"spring","723","y"
"2019-04-30",2019,"10:02",398,"9",47.89,-122.36,1,"723,  53","orca network","reliable",4,"spring","53","y"
"2016-03-12",2016,"12:00",379,"8",48.12,-122.52,1,"723,  531","orca network","reliable",3,"spring","723","y"
"2016-03-12",2016,"12:00",379,"8",48.12,-122.52,1,"723,  531","orca network","reliable",3,"spring","531","y"
"2016-04-09",2016,"11:50",386,"8",47.96,-122.29,1,"723,  383","orca network","reliable",4,"spring","723","y"
"2016-04-09",2016,"11:50",386,"8",47.96,-122.29,1,"723,  383","orca network","reliable",4,"spring","383","y"
"2016-04-04",2016,"0:00",385,"8",48.01,-122.22,1,"723,  531","orca network","reliable",4,"spring","723","y"
"2016-04-04",2016,"0:00",385,"8",48.01,-122.22,1,"723,  531","orca network","reliable",4,"spring","531","y"
"2016-04-03",2016,"11:30",381,"8",48.1,-122.44,1,"723, 21, 383","orca network","reliable",4,"spring","723","y"
"2016-04-03",2016,"11:30",381,"8",48.1,-122.44,1,"723, 21, 383","orca network","reliable",4,"spring","21","y"
"2016-04-03",2016,"11:30",381,"8",48.1,-122.44,1,"723, 21, 383","orca network","reliable",4,"spring","383","y"
"2016-04-15",2016,"12:04",384,"8",48.02,-122.31,1,"723, 383, 49","orca network","reliable",4,"spring","723","y"
"2016-04-15",2016,"12:04",384,"8",48.02,-122.31,1,"723, 383, 49","orca network","reliable",4,"spring","383","y"
"2016-04-15",2016,"12:04",384,"8",48.02,-122.31,1,"723, 383, 49","orca network","reliable",4,"spring","49","y"
"2018-03-16",2018,"17:50",372,"8",48.27,-122.56,1,"723, 383, 56","orca network","reliable",3,"spring","723","y"
"2018-03-16",2018,"17:50",372,"8",48.27,-122.56,1,"723, 383, 56","orca network","reliable",3,"spring","383","y"
"2018-03-16",2018,"17:50",372,"8",48.27,-122.56,1,"723, 383, 56","orca network","reliable",3,"spring","56","y"
"2018-03-16",2018,"9:00",372,"8",48.27,-122.56,1,"723, 383, 56","orca network","reliable",3,"spring","723","y"
"2018-03-16",2018,"9:00",372,"8",48.27,-122.56,1,"723, 383, 56","orca network","reliable",3,"spring","383","y"
"2018-03-16",2018,"9:00",372,"8",48.27,-122.56,1,"723, 383, 56","orca network","reliable",3,"spring","56","y"
"2019-04-28",2019,"12:20",384,"8",48.02,-122.31,1,"723, 49, 531, 22,  383","orca network","reliable",4,"spring","723","y"
"2019-04-28",2019,"12:20",384,"8",48.02,-122.31,1,"723, 49, 531, 22,  383","orca network","reliable",4,"spring","49","y"
"2019-04-28",2019,"12:20",384,"8",48.02,-122.31,1,"723, 49, 531, 22,  383","orca network","reliable",4,"spring","531","y"
"2019-04-28",2019,"12:20",384,"8",48.02,-122.31,1,"723, 49, 531, 22,  383","orca network","reliable",4,"spring","22","y"
"2019-04-28",2019,"12:20",384,"8",48.02,-122.31,1,"723, 49, 531, 22,  383","orca network","reliable",4,"spring","383","y"
"2016-04-06",2016,"0:00",385,"8",48.01,-122.22,1,"723, 21, 49, 56, 383, 531","orca network","reliable",4,"spring","723","y"
"2016-04-06",2016,"0:00",385,"8",48.01,-122.22,1,"723, 21, 49, 56, 383, 531","orca network","reliable",4,"spring","21","y"
"2016-04-06",2016,"0:00",385,"8",48.01,-122.22,1,"723, 21, 49, 56, 383, 531","orca network","reliable",4,"spring","49","y"
"2016-04-06",2016,"0:00",385,"8",48.01,-122.22,1,"723, 21, 49, 56, 383, 531","orca network","reliable",4,"spring","56","y"
"2016-04-06",2016,"0:00",385,"8",48.01,-122.22,1,"723, 21, 49, 56, 383, 531","orca network","reliable",4,"spring","383","y"
"2016-04-06",2016,"0:00",385,"8",48.01,-122.22,1,"723, 21, 49, 56, 383, 531","orca network","reliable",4,"spring","531","y"
"2017-04-17",2017,"0:00",384,"8",48.02,-122.31,1,"723, 383, 44, 53, 56","orca network","reliable",4,"spring","723","y"
"2017-04-17",2017,"0:00",384,"8",48.02,-122.31,1,"723, 383, 44, 53, 56","orca network","reliable",4,"spring","383","y"
"2017-04-17",2017,"0:00",384,"8",48.02,-122.31,1,"723, 383, 44, 53, 56","orca network","reliable",4,"spring","44","y"
"2017-04-17",2017,"0:00",384,"8",48.02,-122.31,1,"723, 383, 44, 53, 56","orca network","reliable",4,"spring","53","y"
"2017-04-17",2017,"0:00",384,"8",48.02,-122.31,1,"723, 383, 44, 53, 56","orca network","reliable",4,"spring","56","y"
"2017-04-17",2017,"12:55",384,"8",48.02,-122.31,1,"723, 44, 56","orca network","reliable",4,"spring","723","y"
"2017-04-17",2017,"12:55",384,"8",48.02,-122.31,1,"723, 44, 56","orca network","reliable",4,"spring","44","y"
"2017-04-17",2017,"12:55",384,"8",48.02,-122.31,1,"723, 44, 56","orca network","reliable",4,"spring","56","y"
"2018-05-19",2018,"10:10",381,"8",48.1,-122.44,1,"723, unknown","orca network","reliable",5,"spring","723","y"
"2018-05-19",2018,"10:10",381,"8",48.1,-122.44,1,"723, unknown","orca network","reliable",5,"spring","unknown","u"
"2015-03-12",2015,"17:05",386,"8",47.96,-122.29,1,"723, unknown","orca network","reliable",3,"spring","723","y"
"2015-03-12",2015,"17:05",386,"8",47.96,-122.29,3,"723, unknown","orca network","reliable",3,"spring","unknown","u"
"2022-03-03",2022,"14:23",380,"8",48.06,-122.52,1,"185, 723","orca network","reliable",3,"spring","185","y"
"2022-03-03",2022,"14:23",380,"8",48.06,-122.52,1,"185, 723","orca network","reliable",3,"spring","723","y"
"2019-02-24",2019,"0:00",386,"8",47.96,-122.29,1,"185, unknown","orca network","ww",2,"winter","185","y"
"2019-02-24",2019,"0:00",386,"8",47.96,-122.29,1,"185, unknown","orca network","ww",2,"winter","unknown","u"
"2021-03-01",2021,"17:30",380,"8",48.06,-122.52,1,"185, unknown","orca network","public",3,"spring","185","y"
"2021-03-01",2021,"17:30",380,"8",48.06,-122.52,2,"185, unknown","orca network","public",3,"spring","unknown","u"
"2017-04-08",2017,"10:35",383,"8",48.06,-122.4,1,"21,  53","hotline","public",4,"spring","21","y"
"2017-04-08",2017,"10:35",383,"8",48.06,-122.4,1,"21,  53","hotline","public",4,"spring","53","y"
"2023-04-07",2023,"17:00",375,"8",48.18,-122.55,1,"21, 22","orca network","reliable",4,"spring","21","y"
"2023-04-07",2023,"17:00",375,"8",48.18,-122.55,1,"21, 22","orca network","reliable",4,"spring","22","y"
"2018-04-28",2018,"13:30",383,"8",48.06,-122.4,1,"21, 22","orca network","reliable",4,"spring","21","y"
"2018-04-28",2018,"13:30",383,"8",48.06,-122.4,1,"21, 22","orca network","reliable",4,"spring","22","y"
"2019-04-01",2019,"0:00",383,"8",48.06,-122.4,1,"21, 22","orca network","reliable",4,"spring","21","y"
"2019-04-01",2019,"0:00",383,"8",48.06,-122.4,1,"21, 22","orca network","reliable",4,"spring","22","y"
"2023-04-11",2023,"6:30",378,"8",48.13,-122.38,1,"21, 22","orca network","unknown",4,"spring","21","y"
"2023-04-11",2023,"6:30",378,"8",48.13,-122.38,1,"21, 22","orca network","unknown",4,"spring","22","y"
"2019-04-04",2019,"0:00",384,"8",48.02,-122.31,1,"21, 22","orca network","ww",4,"spring","21","y"
"2019-04-04",2019,"0:00",384,"8",48.02,-122.31,1,"21, 22","orca network","ww",4,"spring","22","y"
"2019-04-04",2019,"0:00",384,"8",48.02,-122.31,1,"21, 22","orca network","reliable",4,"spring","21","y"
"2019-04-04",2019,"0:00",384,"8",48.02,-122.31,1,"21, 22","orca network","reliable",4,"spring","22","y"
"2019-04-04",2019,"13:40",384,"8",48.02,-122.31,1,"21, 22","orca network","reliable",4,"spring","21","y"
"2019-04-04",2019,"13:40",384,"8",48.02,-122.31,1,"21, 22","orca network","reliable",4,"spring","22","y"
"2019-03-29",2019,"12:40",383,"8",48.06,-122.4,1,"21, 22","orca network","ww",3,"spring","21","y"
"2019-03-29",2019,"12:40",383,"8",48.06,-122.4,1,"21, 22","orca network","ww",3,"spring","22","y"
"2019-03-29",2019,"0:00",375,"8",48.18,-122.55,1,"21, 22","orca network","ww",3,"spring","21","y"
"2019-03-29",2019,"0:00",375,"8",48.18,-122.55,1,"21, 22","orca network","ww",3,"spring","22","y"
"2019-03-31",2019,"0:00",384,"8",48.02,-122.31,1,"21, 22","orca network","reliable",3,"spring","21","y"
"2019-03-31",2019,"0:00",384,"8",48.02,-122.31,1,"21, 22","orca network","reliable",3,"spring","22","y"
"2020-04-06",2020,"0:00",379,"8",48.12,-122.52,1,"21, 22","orca network","public",4,"spring","21","y"
"2020-04-06",2020,"0:00",379,"8",48.12,-122.52,1,"21, 22","orca network","public",4,"spring","22","y"
"2018-04-28",2018,"11:00",381,"8",48.1,-122.44,1,"21, 22","orca network","reliable",4,"spring","21","y"
"2018-04-28",2018,"11:00",381,"8",48.1,-122.44,1,"21, 22","orca network","reliable",4,"spring","22","y"
"2018-04-25",2018,"15:00",384,"8",48.02,-122.31,1,"21, 22","orca network","public",4,"spring","21","y"
"2018-04-25",2018,"15:00",384,"8",48.02,-122.31,1,"21, 22","orca network","public",4,"spring","22","y"
"2018-04-25",2018,"12:15",247,"6",48.32,-122.71,1,"21, 22","orca network","public",4,"spring","21","y"
"2018-04-25",2018,"12:15",247,"6",48.32,-122.71,1,"21, 22","orca network","public",4,"spring","22","y"
"2018-04-25",2018,"11:12",398,"9",47.89,-122.36,1,"21, 22","orca network","reliable",4,"spring","21","y"
"2018-04-25",2018,"11:12",398,"9",47.89,-122.36,1,"21, 22","orca network","reliable",4,"spring","22","y"
"2018-04-25",2018,"10:43",398,"9",47.89,-122.36,1,"21, 22","orca network","reliable",4,"spring","21","y"
"2018-04-25",2018,"10:43",398,"9",47.89,-122.36,1,"21, 22","orca network","reliable",4,"spring","22","y"
"2018-04-17",2018,"11:06",379,"8",48.12,-122.52,1,"21, 22","orca network","reliable",4,"spring","21","y"
"2018-04-17",2018,"11:06",379,"8",48.12,-122.52,1,"21, 22","orca network","reliable",4,"spring","22","y"
"2018-04-03",2018,"11:00",381,"8",48.1,-122.44,1,"21, 22","orca network","reliable",4,"spring","21","y"
"2018-04-03",2018,"11:00",381,"8",48.1,-122.44,1,"21, 22","orca network","reliable",4,"spring","22","y"
"2018-04-02",2018,"13:40",384,"8",48.02,-122.31,1,"21, 22","orca network","public",4,"spring","21","y"
"2018-04-02",2018,"13:40",384,"8",48.02,-122.31,1,"21, 22","orca network","public",4,"spring","22","y"
"2018-03-28",2018,"10:10",384,"8",48.02,-122.31,1,"21, 22","orca network","public",3,"spring","21","y"
"2018-03-28",2018,"10:10",384,"8",48.02,-122.31,1,"21, 22","orca network","public",3,"spring","22","y"
"2019-03-29",2019,"0:00",383,"8",48.06,-122.4,1,"21, 22","orca network","reliable",3,"spring","21","y"
"2019-03-29",2019,"0:00",383,"8",48.06,-122.4,1,"21, 22","orca network","reliable",3,"spring","22","y"
"2019-03-29",2019,"0:00",383,"8",48.06,-122.4,1,"21, 22","orca network","reliable",3,"spring","21","y"
"2019-03-29",2019,"0:00",383,"8",48.06,-122.4,1,"21, 22","orca network","reliable",3,"spring","22","y"
"2023-04-11",2023,"18:49",375,"8",48.18,-122.55,1,"21, 22, 185","orca network","public",4,"spring","21","y"
"2023-04-11",2023,"18:49",375,"8",48.18,-122.55,1,"21, 22, 185","orca network","public",4,"spring","22","y"
"2023-04-11",2023,"18:49",375,"8",48.18,-122.55,1,"21, 22, 185","orca network","public",4,"spring","185","y"
"2023-04-07",2023,"12:00",378,"8",48.13,-122.38,1,"21, 22, 2259","orca network","reliable",4,"spring","21","y"
"2023-04-07",2023,"12:00",378,"8",48.13,-122.38,1,"21, 22, 2259","orca network","reliable",4,"spring","22","y"
"2023-04-07",2023,"12:00",378,"8",48.13,-122.38,1,"21, 22, 2259","orca network","reliable",4,"spring","2259","y"
"2018-04-15",2018,"16:00",381,"8",48.1,-122.44,1,"21, 22, 383","orca network","reliable",4,"spring","21","y"
"2018-04-15",2018,"16:00",381,"8",48.1,-122.44,1,"21, 22, 383","orca network","reliable",4,"spring","22","y"
"2018-04-15",2018,"16:00",381,"8",48.1,-122.44,1,"21, 22, 383","orca network","reliable",4,"spring","383","y"
"2018-04-15",2018,"14:05",381,"8",48.1,-122.44,1,"21, 22, 383","orca network","reliable",4,"spring","21","y"
"2018-04-15",2018,"14:05",381,"8",48.1,-122.44,1,"21, 22, 383","orca network","reliable",4,"spring","22","y"
"2018-04-15",2018,"14:05",381,"8",48.1,-122.44,1,"21, 22, 383","orca network","reliable",4,"spring","383","y"
"2018-04-15",2018,"11:15",383,"8",48.06,-122.4,1,"21, 22, 383","orca network","public",4,"spring","21","y"
"2018-04-15",2018,"11:15",383,"8",48.06,-122.4,1,"21, 22, 383","orca network","public",4,"spring","22","y"
"2018-04-15",2018,"11:15",383,"8",48.06,-122.4,1,"21, 22, 383","orca network","public",4,"spring","383","y"
"2018-04-15",2018,"10:29",383,"8",48.06,-122.4,1,"21, 22, 383","orca network","reliable",4,"spring","21","y"
"2018-04-15",2018,"10:29",383,"8",48.06,-122.4,1,"21, 22, 383","orca network","reliable",4,"spring","22","y"
"2018-04-15",2018,"10:29",383,"8",48.06,-122.4,1,"21, 22, 383","orca network","reliable",4,"spring","383","y"
"2018-04-15",2018,"8:40",379,"8",48.12,-122.52,1,"21, 22, 383","orca network","reliable",4,"spring","21","y"
"2018-04-15",2018,"8:40",379,"8",48.12,-122.52,1,"21, 22, 383","orca network","reliable",4,"spring","22","y"
"2018-04-15",2018,"8:40",379,"8",48.12,-122.52,1,"21, 22, 383","orca network","reliable",4,"spring","383","y"
"2018-04-15",2018,"8:10",379,"8",48.12,-122.52,1,"21, 22, 383","orca network","reliable",4,"spring","21","y"
"2018-04-15",2018,"8:10",379,"8",48.12,-122.52,1,"21, 22, 383","orca network","reliable",4,"spring","22","y"
