sightDate,year,time,quad,fishArea,lat,long,count,comments,channel,source
8/19/22,2022,17:10,383,8,48.06,122.4,1,2440,orca network,reliable
8/19/22,2022,13:15,383,8,48.06,122.4,1,2440,orca network,reliable
8/11/22,2022,11:56,379,8,48.12,122.52,1,2440,orca network,public
8/11/22,2022,0:00,380,8,48.06,122.52,1,2440,orca network,public
8/9/22,2022,13:40,386,8,47.96,122.29,1,2440,orca network,public
2/6/23,2023,10:10,375,8,48.18,122.55,2,"2440,  22",orca network,public
8/29/22,2022,17:44,376,8,48.21,122.38,2,"2440,  2441",orca network,public
8/29/22,2022,15:42,378,8,48.13,122.38,2,"2440,  2441",orca network,public
2/24/23,2023,17:10,385,8,48.01,122.22,2,"2440,  53",orca network,reliable
2/24/23,2023,16:29,384,8,48.02,122.31,2,"2440,  53",orca network,reliable
4/8/23,2023,11:45,378,8,48.13,122.38,1,2441,orca network,reliable
4/4/23,2023,11:40,375,8,48.18,122.55,1,2441,orca network,reliable
10/1/22,2022,13:35,398,9,47.89,122.36,1,2441,orca network,reliable
9/20/22,2022,6:36,378,8,48.13,122.38,1,2441,orca network,public
9/15/22,2022,13:35,384,8,48.02,122.31,1,2441,orca network,reliable
9/13/22,2022,13:04,385,8,48.01,122.22,1,2441,orca network,public
8/9/22,2022,10:45,385,8,48.01,122.22,1,2441,orca network,reliable
10/1/22,2022,14:00,401,9,47.81,122.42,2,2441,orca network,reliable
9/17/22,2022,9:21,420,11,47.33,122.44,1,2460,orca network,reliable
4/10/23,2023,17:15,222,6,48.4,122.69,1,250,unknown,unknown
4/11/23,2023,17:30,222,6,48.4,122.69,1,2508,orca network,public
8/7/20,2020,11:30,260,20C,48.31,123.56,1,30,orca network,public
4/15/23,2023,15:40,378,8,48.13,122.38,1,356,orca network,reliable
4/22/23,2023,9:15,379,8,48.12,122.52,3,"356, 22, 383",orca network,reliable
3/12/23,2023,11:10,384,8,48.02,122.31,3,"383,  531,  56",orca network,reliable
4/12/23,2023,18:28,375,8,48.18,122.55,2,"383, 2259",orca network,public
3/20/23,2023,11:55,384,8,48.02,122.31,2,"383, 2441",orca network,reliable
3/10/19,2019,11:31,384,8,48.02,122.31,5,"383, 49, 53, 185, 2246",orca network,reliable
4/3/23,2023,11:10,375,8,48.18,122.55,3,"383, unknown",orca network,public
3/8/19,2019,0:00,384,8,48.02,122.31,1,49,orca network,reliable
3/9/19,2019,0:00,385,8,48.01,122.22,4,"49, 53, 185, 2246",orca network,reliable
3/26/19,2019,0:00,385,8,48.01,122.22,5,"49, 53, 44, 185, 383 ",orca network,reliable
4/2/19,2019,0:00,385,8,48.01,122.22,4,"49, 531, unknown",orca network,reliable
3/3/23,2023,16:01,385,8,48.01,122.22,1,53,orca network,public
3/3/23,2023,12:15,384,8,48.02,122.31,1,53,orca network,reliable
3/15/23,2023,13:15,386,8,47.96,122.29,1,53,orca network,reliable
4/8/23,2023,12:28,378,8,48.13,122.38,1,53,orca network,reliable
2/11/23,2023,11:08,383,8,48.06,122.4,1,53,orca network,public
2/11/23,2023,15:39,383,8,48.06,122.4,1,53,orca network,public
1/30/23,2023,8:00,372,8,48.27,122.56,1,53,orca network,public
12/28/22,2022,15:00,375,8,48.18,122.55,1,53,orca network,public
12/16/22,2022,11:03,383,8,48.06,122.4,1,53,orca network,reliable
12/14/22,2022,10:55,383,8,48.06,122.4,1,53,orca network,reliable
12/14/22,2022,13:00,383,8,48.06,122.4,2,"53,   2440",orca network,reliable
12/16/22,2022,11:59,383,8,48.06,122.4,2,"53,  2440",orca network,reliable
12/14/22,2022,12:29,383,8,48.06,122.4,2,"53,  2440",orca network,public
3/6/23,2023,12:15,384,8,48.02,122.31,2,"53,  531",orca network,reliable
3/8/19,2019,0:00,385,8,48.01,122.22,2,"53, 185",email,reliable
4/4/19,2019,0:00,375,8,48.18,122.55,2,"53, 383",orca network,reliable
3/13/23,2023,12:05,384,8,48.02,122.31,5,"53, 383, 531, 2440, 4221",orca network,reliable
3/9/19,2019,0:00,384,8,48.02,122.31,3,"53, 49, 185",orca network,reliable
3/8/20,2020,11:30,384,8,48.02,122.31,2,"53, 531",orca network,reliable
3/15/22,2022,15:00,366,8,48.41,122.57,3,"53, 56, 44",orca network,reliable
4/21/23,2023,19:05,375,8,48.18,122.55,1,531,orca network,public
4/6/22,2022,9:00,384,8,48.02,122.31,2,"531, 2259",orca network,reliable
4/15/22,2022,11:50,385,8,48.01,122.22,3,"531, 2259, unknown",orca network,reliable
3/21/23,2023,12:21,384,8,48.02,122.31,2,"531, 2440",orca network,reliable
3/7/22,2022,12:15,384,8,48.02,122.31,3,"531, 383, 2362",orca network,reliable
3/9/23,2023,15:05,384,8,48.02,122.31,2,"531, unknown",orca network,public
3/9/23,2023,12:40,384,8,48.02,122.31,2,"531, unknown",orca network,public
4/10/23,2023,11:25,386,8,47.96,122.29,1,543,orca network,reliable
4/23/23,2023,11:29,386,8,47.96,122.29,2,"543, 2362",orca network,public
5/28/22,2022,16:45,377,8,48.17,122.4,1,56,orca network,reliable
2/10/22,2022,13:00,372,8,48.27,122.56,2,"56,  53",orca network,public
3/1/22,2022,15:30,372,8,48.27,122.56,2,"56,  723",orca network,public
5/7/22,2022,18:24,368,8,48.32,122.47,2,"56, 2356",orca network,reliable
3/12/23,2023,16:45,386,8,47.96,122.29,3,"56, 383, 531",orca network,reliable
7/6/17,2017,14:20,219,7,48.48,122.69,1,698,orca network,public
6/3/22,2022,15:11,179,19C,48.51,123.32,1,766,orca network,public
3/22/22,2022,14:00,179,19C,48.51,123.32,1,766,orca network,reliable
1/28/23,2023,1200,182,19C,48.44,123.28,1,766,orca network,reliable
1/24/23,2023,11:58,158,19C,48.65,123.5,1,766,orca network,reliable
1/20/23,2023,14:30,182,19C,48.44,123.28,1,766,orca network,public
1/19/23,2023,12:53,182,19C,48.44,123.28,1,766,orca network,reliable
1/15/23,2023,11:38,181,7,48.5,123.17,1,766,orca network,reliable
1/14/23,2023,13:00,179,19C,48.51,123.32,1,766,orca network,public
4/1/22,2022,10:29,182,19C,48.44,123.28,2,"766, 2442",orca network,public
3/31/22,2022,14:00,182,19C,48.44,123.28,2,"766, unknown",orca network,reliable
3/23/22,2022,11:30,182,19C,48.44,123.28,2,"766, unknown",orca network,reliable
1/22/23,2023,14:57,179,19C,48.51,123.32,2,"766, unknown",orca network,reliable
9/20/16,2016,0:00,187,7,48.49,122.97,1,30,orca network,reliable
5/16/19,2019,0:00,386,8,47.96,122.29,1,44,orca network,reliable
3/22/19,2019,0:00,398,9,47.89,122.36,1,44,orca network,reliable
3/10/22,2022,12:08,383,8,48.06,122.4,1,44,orca network,reliable
5/25/19,2019,12:33,383,8,48.06,122.4,1,44,orca network,reliable
5/25/19,2019,12:36,383,8,48.06,122.4,1,44,orca network,reliable
5/15/19,2019,11:50,386,8,47.96,122.29,2,"44,  531",orca network,reliable
5/19/19,2019,0:00,384,8,48.02,122.31,3,"44, 22, 43",orca network,public
4/29/18,2018,0:00,386,8,47.96,122.29,1,22,orca network,reliable
5/16/19,2019,0:00,386,8,47.96,122.29,1,22,orca network,reliable
5/2/20,2020,13:30,383,8,48.06,122.4,1,22,orca network,public
2/12/22,2022,9:25,386,8,47.96,122.29,1,22,orca network,reliable
2/5/22,2022,14:46,383,8,48.06,122.4,1,22,orca network,reliable
5/26/19,2019,13:08,384,8,48.02,122.31,1,22,orca network,reliable
5/26/19,2019,0:00,384,8,48.02,122.31,1,22,orca network,reliable
5/18/19,2019,0:00,384,8,48.02,122.31,1,22,orca network,reliable
5/15/19,2019,0:00,386,8,47.96,122.29,1,22,orca network,reliable
5/15/19,2019,16:30,372,8,48.27,122.56,1,22,orca network,public
5/15/19,2019,0:00,386,8,47.96,122.29,1,22,orca network,reliable
2/26/22,2022,14:50,378,8,48.13,122.38,2,22,orca network,public
2/12/22,2022,12:42,384,8,48.02,122.31,2,22,orca network,reliable
3/28/15,2015,11:35,386,8,47.96,122.29,1,53,orca network,reliable
12/22/21,2021,13:06,383,8,48.06,122.4,1,53,orca network,public
12/22/21,2021,12:25,383,8,48.06,122.4,1,53,orca network,reliable
12/21/21,2021,14:00,381,8,48.1,122.44,1,53,orca network,public
12/21/21,2021,14:15,381,8,48.1,122.44,1,53,orca network,reliable
12/17/21,2021,12:45,381,8,48.1,122.44,1,53,orca network,reliable
5/18/18,2018,13:30,350,6,48.19,123.16,1,53,orca network,reliable
5/18/18,2018,0:00,181,7,48.5,123.17,1,53,orca network,reliable
1/17/22,2022,16:30,381,8,48.1,122.44,1,53,orca network,reliable
1/6/22,2022,9:28,379,8,48.12,122.52,1,53,orca network,reliable
1/5/22,2022,10:26,379,8,48.12,122.52,1,53,orca network,reliable
1/5/22,2022,9:45,379,8,48.12,122.52,1,53,orca network,public
5/6/18,2018,9:39,386,8,47.96,122.29,3,"53, 22, unknown",orca network,reliable
1/9/22,2022,13:30,381,8,48.1,122.44,2,"53, unknown",orca network,reliable
5/14/19,2019,0:00,385,8,48.01,122.22,1,723,orca network,reliable
4/24/16,2016,15:00,384,8,48.02,122.31,1,49,orca network,reliable
4/8/13,2013,13:54,384,8,48.02,122.31,1,49,orca network,reliable
5/14/19,2019,0:00,385,8,48.01,122.22,1,49,orca network,reliable
3/28/15,2015,11:35,386,8,47.96,122.29,1,49,orca network,reliable
3/18/17,2017,0:00,378,8,48.13,122.38,1,49,orca network,reliable
3/20/15,2015,11:00,386,8,47.96,122.29,1,49,orca network,reliable
3/19/16,2016,15:19,384,8,48.02,122.31,1,49,orca network,reliable
3/14/15,2015,13:10,378,8,48.13,122.38,1,49,orca network,reliable
5/9/13,2013,0:00,261,20C,48.31,123.62,1,49,orca network,ww5 star
4/22/16,2016,12:02,384,8,48.02,122.31,1,49,orca network,reliable
3/11/17,2017,0:00,384,8,48.02,122.31,1,49,orca network,reliable
4/29/18,2018,0:00,386,8,47.96,122.29,1,49,orca network,reliable
5/10/19,2019,10:00,384,8,48.02,122.31,1,49,orca network,reliable
5/7/19,2019,0:00,384,8,48.02,122.31,1,49,orca network,reliable
4/9/17,2017,11:39,375,8,48.18,122.55,1,49,orca network,reliable
4/9/17,2017,11:33,375,8,48.18,122.55,1,49,orca network,public
3/26/17,2017,11:20,383,8,48.06,122.4,1,49,hotline,public
3/18/17,2017,14:18,375,8,48.18,122.55,1,49,hotline,public
3/9/17,2017,12:30,384,8,48.02,122.31,1,49,orca network,public
3/5/17,2017,11:57,378,8,48.13,122.38,1,49,orca network,reliable
5/20/19,2019,9:50,381,8,48.1,122.44,1,49,orca network,public
4/13/14,2014,11:44,384,8,48.02,122.31,1,49,orca network,reliable
4/13/14,2014,10:00,384,8,48.02,122.31,1,49,orca network,ww
3/4/17,2017,15:09,382,8,48.08,122.33,1,49,orca network,reliable
3/18/17,2017,0:00,381,8,48.1,122.44,1,49,orca network,reliable
5/16/19,2019,0:00,386,8,47.96,122.29,1,49,orca network,reliable
4/24/22,2022,14:00,384,8,48.02,122.31,5,"49, 53, unknown",orca network,public
4/29/18,2018,0:00,386,8,47.96,122.29,1,21,orca network,reliable
5/16/19,2019,0:00,386,8,47.96,122.29,1,21,orca network,reliable
6/11/19,2019,18:53,376,8,48.21,122.38,1,21,orca network,reliable
6/11/19,2019,11:42,375,8,48.18,122.55,1,21,orca network,public
11/28/21,2021,8:46,426,13,47.18,122.61,1,21,orca network,public
11/26/21,2021,12:00,426,13,47.18,122.61,1,21,orca network,public
4/5/14,2014,8:28,383,8,48.06,122.4,1,unknown,hotline,public
2/6/15,2015,0:00,421,11,47.28,122.43,1,unknown,orca network,reliable
4/20/14,2014,12:17,384,8,48.02,122.31,1,unknown,orca network,public
5/16/19,2019,0:00,386,8,47.96,122.29,1,unknown,orca network,reliable
4/8/13,2013,13:54,384,8,48.02,122.31,1,unknown,orca network,reliable
3/18/17,2017,0:00,378,8,48.13,122.38,1,unknown,orca network,reliable
3/20/15,2015,11:00,386,8,47.96,122.29,1,unknown,orca network,reliable
5/10/19,2019,10:00,384,8,48.02,122.31,1,unknown,orca network,reliable
5/7/19,2019,0:00,384,8,48.02,122.31,1,unknown,orca network,reliable
5/2/20,2020,13:30,383,8,48.06,122.4,1,unknown,orca network,public
5/20/19,2019,9:50,381,8,48.1,122.44,1,unknown,orca network,public
7/6/17,2017,14:20,219,7,48.48,122.69,1,unknown,orca network,public
1/21/15,2015,16:51,410,10,47.59,122.43,1,unknown,orca network,public
2/28/19,2019,12:15,420,11,47.33,122.44,1,unknown,orca network,public
3/26/15,2015,12:00,380,8,48.06,122.52,1,unknown,orca network,public
7/1/20,2020,15:17,374,8,48.23,122.57,1,unknown,hotline,public
11/29/21,2021,10:45,426,13,47.18,122.61,1,unknown,orca network,public
11/21/20,2020,15:10,372,8,48.27,122.56,1,unknown,orca network,public
6/15/20,2020,9:15,445,9,47.85,122.63,1,unknown,orca network,public
7/3/20,2020,14:37,372,8,48.27,122.56,1,unknown,orca network,public
4/25/20,2020,18:00,383,8,48.06,122.4,1,unknown,orca network,public
4/4/21,2021,11:48,382,8,48.08,122.33,1,unknown,orca network,public
3/21/21,2021,8:35,381,8,48.1,122.44,1,unknown,orca network,public
2/9/21,2021,8:40,379,8,48.12,122.52,1,unknown,orca network,public
1/25/21,2021,13:00,426,13,47.18,122.61,1,unknown,orca network,public
1/5/21,2021,12:07,383,8,48.06,122.4,1,unknown,orca network,public
1/5/21,2021,9:15,384,8,48.02,122.31,1,unknown,orca network,public
4/11/19,2019,18:00,203,7,48.68,122.52,1,unknown,hotline,public
3/24/13,2013,10:28,386,8,47.96,122.29,1,unknown,orca network,reliable
4/10/16,2016,15:30,415,11,47.46,122.38,1,unknown,orca network,public
4/10/16,2016,12:30,414,11,47.5,122.4,1,unknown,orca network,public
6/6/14,2014,0:00,388,9,48.13,122.63,1,unknown,orca network,public
3/23/18,2018,11:01,384,8,48.02,122.31,1,unknown,orca network,reliable
3/8/13,2013,13:45,384,8,48.02,122.31,1,unknown,orca network,reliable
5/8/18,2018,11:10,381,8,48.1,122.44,1,unknown,orca network,reliable
4/23/15,2015,0:00,378,8,48.13,122.38,1,unknown,orca network,reliable
3/18/17,2017,0:00,381,8,48.1,122.44,1,unknown,orca network,reliable
7/5/20,2020,11:42,385,8,48.01,122.22,1,unknown,orca network,public
5/29/19,2019,18:05,406,10,47.68,122.58,1,unknown,orca network,reliable
4/19/18,2018,11:57,379,8,48.12,122.52,1,unknown,orca network,reliable
3/30/14,2014,14:55,379,8,48.12,122.52,2,unknown,orca network,public
3/25/15,2015,12:40,384,8,48.02,122.31,2,unknown,orca network,reliable
7/4/14,2014,10:30,221,7,48.44,122.76,2,unknown,other,ww
5/5/19,2019,19:30,385,8,48.01,122.22,2,unknown,orca network,public
1/23/22,2022,13:17,222,6,48.4,122.69,2,unknown,orca network,public
4/12/13,2013,7:20,379,8,48.12,122.52,2,unknown,orca network,public
7/4/20,2020,0:00,384,8,48.02,122.31,2,unknown,orca network,public
1/9/22,2022,12:00,383,8,48.06,122.4,2,unknown,orca network,public
5/9/21,2021,19:30,386,8,47.96,122.29,2,unknown,orca network,reliable
4/2/21,2021,9:10,383,8,48.06,122.4,2,unknown,orca network,reliable
4/25/13,2013,14:00,382,8,48.08,122.33,2,unknown,orca network,public
4/4/19,2019,12:55,381,8,48.1,122.44,2,unknown,orca network,reliable
3/25/17,2017,13:45,384,8,48.02,122.31,2,unknown,orca network,public
3/23/18,2018,10:38,384,8,48.02,122.31,2,unknown,orca network,reliable
3/31/16,2016,8:58,378,8,48.13,122.38,3,unknown,orca network,public
2/24/15,2015,14:12,397,9,47.9,122.46,4,unknown,hotline,public
3/28/15,2015,11:35,386,8,47.96,122.29,4,unknown,orca network,reliable
4/24/15,2015,0:00,378,8,48.13,122.38,4,unknown,orca network,public
